Date,DAL,DAL_Change_Pct,AAL,AAL_Change_Pct
2023-01-18,38.29955673,0.313650041,16.63999939,-2.57611555
2023-01-19,38.26961517,-0.078177299,16.28000069,-2.163453823
2023-01-20,38.9481926,1.773149325,16.34000015,0.368547073
2023-01-23,38.99808884,0.128109257,16.17000008,-1.040392134
2023-01-24,38.71867371,-0.716484164,16.02000046,-0.927641421
2023-01-25,39.29746246,1.494856879,16.26000023,1.498125869
2023-01-26,39.13779449,-0.406306053,16.61000061,2.152523841
2023-01-27,38.64882278,-1.249359389,16.43000031,-1.083686325
2023-01-30,38.31951523,-0.852050677,15.96000004,-2.860622388
2023-01-31,39.01804352,1.822904819,16.13999939,1.127815483
2023-02-01,39.80638885,2.020463524,16.69000053,3.407689995
2023-02-02,39.81637192,0.025079046,17.05999947,2.216889874
2023-02-03,39.49704361,-0.802002525,17.02000046,-0.234460782
2023-02-06,39.55691528,0.151585203,16.92000008,-0.587546291
2023-02-07,39.50701904,-0.126137844,16.95999908,0.236400756
2023-02-08,39.35733414,-0.378881803,16.96999931,0.058963617
2023-02-09,38.9282341,-1.090267027,16.65999985,-1.826750021
2023-02-10,38.08999252,-2.153299775,16.28000069,-2.280907348
2023-02-13,38.51909256,1.126542717,16.51000023,1.412773541
2023-02-14,39.01804352,1.295334145,16.79000092,1.695945989
2023-02-15,38.93821335,-0.204598085,16.79999924,0.059549261
2023-02-16,38.19976425,-1.896463739,16.38999939,-2.440475393
2023-02-17,38.27959824,0.208990778,16.36000061,-0.183030997
2023-02-21,37.02223587,-3.284680153,15.68999958,-4.095360666
2023-02-22,36.93242645,-0.242582371,15.56000042,-0.828547892
2023-02-23,37.45133591,1.405023997,15.86999989,1.992284432
2023-02-24,37.2816925,-0.452970229,15.56000042,-1.953367789
2023-02-27,37.76068878,1.284802928,15.63000011,0.449869492
2023-02-28,38.25963974,1.321350257,15.97999954,2.239279752
2023-03-01,38.42928314,0.443400417,16.03000069,0.312898284
2023-03-02,38.33946991,-0.233710403,16.12000084,0.561448214
2023-03-03,38.76856995,1.119212231,16.36000061,1.48883225
2023-03-06,38.3793869,-1.003862265,16.12000084,-1.466991211
2023-03-07,38.98810959,1.58606673,16.36000061,1.48883225
2023-03-08,39.6467247,1.689271727,16.59000015,1.40586512
2023-03-09,38.40932846,-3.121055395,15.88000011,-4.279686749
2023-03-10,37.17192459,-3.221623286,15.46000004,-2.644836733
2023-03-13,35.60521698,-4.214760544,14.85000038,-3.945664005
2023-03-14,35.39565659,-0.588566542,14.65999985,-1.279464843
2023-03-15,33.1603508,-6.31519797,13.85999966,-5.457027279
2023-03-16,33.63934326,1.444473447,14.11999989,1.875903574
2023-03-17,32.89091492,-2.224860155,13.97999954,-0.991503856
2023-03-20,33.07053757,0.546116308,13.96000004,-0.143057974
2023-03-21,33.81896591,2.263127242,14.36999989,2.93696165
2023-03-22,32.70131302,-3.304810963,13.81999969,-3.82741959
2023-03-23,32.07263565,-1.922483565,13.63000011,-1.374816097
2023-03-24,31.52378845,-1.71126316,13.72000027,0.660309258
2023-03-27,32.0626564,1.709400985,13.93999958,1.603493506
2023-03-28,32.40194321,1.058199296,13.97999954,0.286943781
2023-03-29,33.25016022,2.617796732,14.35000038,2.646644144
2023-03-30,34.03850555,2.370951995,14.47000027,0.836236114
2023-03-31,34.84680557,2.37466365,14.75,1.935036129
2023-04-03,34.31791687,-1.517753762,14.42000008,-2.237287618
2023-04-04,33.84890366,-1.366671572,14.15999985,-1.803052895
2023-04-05,33.38986588,-1.35613781,13.89000034,-1.906776179
2023-04-06,33.61938477,0.687390873,14.01000023,0.86393004
2023-04-10,33.8987999,0.831113159,14.14999962,0.999281851
2023-04-11,34.50752258,1.795705714,14.31999969,1.201413999
2023-04-12,33.66928101,-2.429156063,13,-9.21787516
2023-04-13,33.30005646,-1.096621423,12.94999981,-0.384616852
2023-04-14,33.69921875,1.198683531,12.78999996,-1.235520075
2023-04-17,34.51749802,2.428184678,13.10000038,2.423771857
2023-04-18,35.28588486,2.226079192,13.28999996,1.450378434
2023-04-19,35.85469055,1.611992152,13.63000011,2.558315678
2023-04-20,34.56739426,-3.590314894,13.31999969,-2.274397777
2023-04-21,34.2580452,-0.894915763,13.39999962,0.600600042
2023-04-24,34.0484848,-0.611711477,13.31999969,-0.597014373
2023-04-25,33.04060364,-2.960135144,12.84000015,-3.60360025
2023-04-26,32.68135452,-1.087295859,12.73999977,-0.778819161
2023-04-27,33.26014328,1.771006024,12.88000011,1.098903813
2023-04-28,34.2380867,2.940286252,13.64000034,5.900622843
2023-05-01,34.64722824,1.194989498,13.89000034,1.832844529
2023-05-02,34.45762253,-0.547246411,13.77000046,-0.86393004
2023-05-03,34.05846405,-1.158404,13.78999996,0.145239676
2023-05-04,33.01066589,-3.076469201,13.51000023,-2.030454922
2023-05-05,33.86886215,2.599754459,13.86999989,2.664690234
2023-05-08,34.12831879,0.766062448,14.35999966,3.532802993
2023-05-09,34.12831879,0,14.47000027,0.766020982
2023-05-10,33.72915268,-1.169603782,14.34000015,-0.898411279
2023-05-11,33.15037155,-1.715966996,14.06999969,-1.88284836
2023-05-12,33.1603508,0.030102975,14.02000046,-0.355360612
2023-05-15,33.64932251,1.474567363,14.27999973,1.85448835
2023-05-16,33.74911118,0.296554755,14.19999981,-0.560223566
2023-05-17,35.85469055,6.238918013,14.90999985,5.000000336
2023-05-18,35.81477356,-0.111329903,15.05000019,0.938969448
2023-05-19,35.51540375,-0.835883582,14.81999969,-1.528242478
2023-05-22,35.38567352,-0.365278755,14.38000011,-2.968958093
2023-05-23,35.83473206,1.269040513,14.06999969,-2.155774806
2023-05-24,34.85678864,-2.729037903,13.80000019,-1.918973063
2023-05-25,35.6750679,2.347546341,14.38000011,4.20289794
2023-05-26,35.81477356,0.391605864,14.35000038,-0.208621229
2023-05-30,36.2039566,1.086655047,14.61999989,1.881529595
2023-05-31,36.25385284,0.137819854,14.77999973,1.09439021
2023-06-01,36.30374908,0.137630173,14.69999981,-0.541271483
2023-06-02,36.93242645,1.731714724,14.86999989,1.156463119
2023-06-05,37.02223587,0.243172264,14.81000042,-0.403493385
2023-06-06,37.56110764,1.455535444,14.93000031,0.81026254
2023-06-07,38.14986801,1.567473413,15.15999985,1.54051934
2023-06-08,39.02802658,2.301865288,15.30000019,0.923485124
2023-06-09,39.19766617,0.434660941,15.56999969,1.764702619
2023-06-12,40.11574173,2.342168938,16.02000046,2.890178367
2023-06-13,41.47289276,3.383088466,16.30999947,1.810230961
2023-06-14,42.10157013,1.515875374,16.59000015,1.716742464
2023-06-15,42.79012299,1.635456479,16.64999962,0.36166043
2023-06-16,42.70031357,-0.209883523,16.47999954,-1.021021503
2023-06-20,42.39096069,-0.72447448,16.31999969,-0.970872887
2023-06-21,42.70031357,0.729761415,16.29999924,-0.122551827
2023-06-22,42.84999466,0.350538623,16.36000061,0.368106602
2023-06-23,42.77016449,-0.186301469,16.26000023,-0.611249253
2023-06-26,43.04957962,0.653294496,16.44000053,1.107012931
2023-06-27,45.99339676,6.838201824,17.35000038,5.535278697
2023-06-28,46.61209488,1.345189013,17.54999924,1.152731131
2023-06-29,46.2129364,-0.856340997,17.60000038,0.284906818
2023-06-30,47.44035721,2.656011287,17.94000053,1.931819007
2023-07-03,47.85947418,0.883460831,18.10000038,0.891860884
2023-07-05,48.41830444,1.167648142,18.31999969,1.215465794
2023-07-06,47.23079681,-2.452600608,17.87999916,-2.40174968
2023-07-07,47.77964401,1.16205365,18.35000038,2.628642297
2023-07-10,48.35842896,1.211363028,18.56999969,1.198906315
2023-07-11,48.5580101,0.412712221,18.79999924,1.238554367
2023-07-12,47.84949875,-1.459102939,18.56999969,-1.22340187
2023-07-13,47.61000061,-0.500523819,18.45000076,-0.646197813
2023-07-14,46.49000168,-2.352444691,18.13999939,-1.680224176
2023-07-17,46.79999924,0.666804791,18.18000031,0.220512221
2023-07-18,48.36999893,3.354700257,18.68000031,2.750274981
2023-07-19,48.54999924,0.372132126,18.60000038,-0.428265109
2023-07-20,48.68999863,0.28836126,17.44000053,-6.236558192
2023-07-21,48.54999924,-0.287532129,17.42000008,-0.11468152
2023-07-24,47.47999954,-2.203912897,16.87999916,-3.099890431
2023-07-25,46.43999863,-2.190397906,16.64999962,-1.362556598
2023-07-26,46.43000031,-0.021529547,16.76000023,0.660664342
2023-07-27,45.75,-1.464570969,16.56999969,-1.133654722
2023-07-28,45.72000122,-0.065571102,16.79000092,1.327708055
2023-07-31,46.25999832,1.18109599,16.75,-0.238242486
2023-08-01,45.40000153,-1.859050642,16.22999954,-3.104480345
2023-08-02,44.79999924,-1.3215909,15.94999981,-1.72519865
2023-08-03,44.18999863,-1.361608528,15.97999954,0.188086102
2023-08-04,44.59000015,0.905185649,15.84000015,-0.876091325
2023-08-07,45.24000168,1.457729365,15.98999977,0.94696728
2023-08-08,45.79000092,1.215736553,16.18000031,1.188246009
2023-08-09,45.02999878,-1.659755669,15.76000023,-2.595797703
2023-08-10,44.86000061,-0.377522038,15.76000023,0
2023-08-11,44.16999817,-1.538124013,15.64999962,-0.697973406
2023-08-14,44.22999954,0.135841919,15.88000011,1.469651767
2023-08-15,43.02000046,-2.73569771,15.55000019,-2.078085147
2023-08-16,42.66999817,-0.813580393,15.43999958,-0.707399415
2023-08-17,41.77999878,-2.085773208,15.05000019,-2.525902851
2023-08-18,41.49000168,-0.694105096,15.03999996,-0.066446703
2023-08-21,41.74000168,0.602554808,15.15999985,0.797871582
2023-08-22,41.61000061,-0.311454391,14.82999992,-2.176780521
2023-08-23,42.20000076,1.417928729,14.77999973,-0.337155705
2023-08-24,41.90000153,-0.710898653,14.56999969,-1.420839255
2023-08-25,41.70000076,-0.477328772,14.57999992,0.068635752
2023-08-28,42.40999985,1.702635663,14.72999954,1.028803973
2023-08-29,43.77000046,3.206792302,14.89999962,1.154107818
2023-08-30,43.22999954,-1.233723806,14.77000046,-0.872477611
2023-08-31,42.88000107,-0.809619426,14.72999954,-0.270825418
2023-09-01,42.86000061,-0.046642857,14.68000031,-0.339438144
2023-09-05,41.75999832,-2.566500871,14.30000019,-2.588556584
2023-09-06,41.70999908,-0.119729979,14.32999992,0.20978834
2023-09-07,41.13000107,-1.390549099,14,-2.30286061
2023-09-08,40.81999969,-0.753711075,13.97999954,-0.142860413
2023-09-11,40.84000015,0.048996712,14.09000015,0.786842732
2023-09-12,40.68999863,-0.367290708,14.10999966,0.14194112
2023-09-13,39.54999924,-2.801669767,13.31000042,-5.669732505
2023-09-14,39.33000183,-0.556251353,13.26000023,-0.375658822
2023-09-15,39.90000153,1.449274519,13.31000042,0.377075338
2023-09-18,38.88999939,-2.531333578,13.10999966,-1.502635287
2023-09-19,39.45000076,1.439962412,13.18999958,0.610220639
2023-09-20,38.88000107,-1.444866119,13.06000042,-0.985588817
2023-09-21,38.29999924,-1.491774216,13.06000042,0
2023-09-22,37.66999817,-1.644911438,12.89999962,-1.225120949
2023-09-25,37.56000137,-0.292001065,12.90999985,0.077521156
2023-09-26,36.77000046,-2.103303745,12.69999981,-1.626646326
2023-09-27,36.65999985,-0.299158578,12.60999966,-0.708662629
2023-09-28,36.95000076,0.791055419,12.92000008,2.45836977
2023-09-29,37,0.13531593,12.81000042,-0.851390527
