Date,DAL
2020-11-03,30.835233688354492
2020-11-04,30.36621856689453
2020-11-05,31.9129695892334
2020-11-06,31.354143142700195
2020-11-09,36.69293212890625
2020-11-10,36.962364196777344
2020-11-11,34.946598052978516
2020-11-12,34.30794143676758
2020-11-13,36.38357925415039
2020-11-16,37.920352935791016
2020-11-17,37.52119064331055
2020-11-18,37.83053970336914
2020-11-19,37.83053970336914
2020-11-20,37.05217742919922
2020-11-23,38.70869827270508
2020-11-24,41.173519134521484
2020-11-25,41.20345687866211
2020-11-27,40.97393798828125
2020-11-30,40.1656379699707
2020-12-01,39.876243591308594
2020-12-02,40.983917236328125
2020-12-03,42.85997772216797
2020-12-04,42.27121353149414
2020-12-07,42.261234283447266
2020-12-08,42.321109771728516
2020-12-09,42.0217399597168
2020-12-10,42.53066635131836
2020-12-11,41.65251541137695
2020-12-14,40.604713439941406
2020-12-15,41.76227951049805
2020-12-16,40.993896484375
2020-12-17,41.023834228515625
2020-12-18,40.59473419189453
2020-12-21,40.05586624145508
2020-12-22,38.85837936401367
2020-12-23,40.15565872192383
2020-12-24,39.646724700927734
2020-12-28,40.06584548950195
2020-12-29,39.94609451293945
2020-12-30,40.4749870300293
2020-12-31,40.12571716308594
2021-01-04,38.64882278442383
2021-01-05,39.46710205078125
2021-01-06,40.29536437988281
2021-01-07,40.14567947387695
2021-01-08,39.936119079589844
2021-01-11,39.327396392822266
2021-01-12,40.21553039550781
2021-01-13,40.36521911621094
2021-01-14,41.383079528808594
2021-01-15,39.896202087402344
2021-01-19,40.22551345825195
2021-01-20,41.53276443481445
2021-01-21,40.584754943847656
2021-01-22,39.916160583496094
2021-01-25,38.81846618652344
2021-01-26,39.237586975097656
2021-01-27,38.43926239013672
2021-01-28,39.995994567871094
2021-01-29,37.880435943603516
2021-02-01,37.74073028564453
2021-02-02,38.71867370605469
2021-02-03,39.69662094116211
2021-02-04,40.84421157836914
2021-02-05,41.063751220703125
2021-02-08,43.14937210083008
2021-02-09,42.4208984375
2021-02-10,42.810081481933594
2021-02-11,42.63045883178711
2021-02-12,43.19926452636719
2021-02-16,44.55641555786133
2021-02-17,44.296958923339844
2021-02-18,44.28697967529297
2021-02-19,45.57427215576172
2021-02-22,47.63993835449219
2021-02-23,48.238677978515625
2021-02-24,49.496036529541016
2021-02-25,48.148868560791016
2021-02-26,47.839515686035156
2021-03-01,47.959266662597656
2021-03-02,48.128910064697266
2021-03-03,48.2486572265625
2021-03-04,46.861572265625
2021-03-05,46.11314392089844
2021-03-08,47.77964401245117
2021-03-09,47.52018737792969
2021-03-10,47.69981002807617
2021-03-11,48.218719482421875
2021-03-12,49.72555923461914
2021-03-15,50.88312530517578
2021-03-16,49.28647994995117
2021-03-17,50.33427810668945
2021-03-18,49.07691955566406
2021-03-19,48.89729690551758
2021-03-22,47.86945724487305
2021-03-23,45.54433822631836
2021-03-24,45.514400482177734
2021-03-26,47.56010437011719
2021-03-29,47.22081756591797
2021-03-30,48.797508239746094
2021-03-31,48.178802490234375
2021-04-01,48.72765350341797
2021-04-05,50.144676208496094
2021-04-06,51.541744232177734
2021-04-07,50.09477996826172
2021-04-08,49.70560073852539
2021-04-09,49.16672897338867
2021-04-12,48.717674255371094
2021-04-13,48.158843994140625
2021-04-14,48.069034576416016
2021-04-15,46.721866607666016
2021-04-16,46.54224395751953
2021-04-19,46.05327224731445
2021-04-20,44.356834411621094
2021-04-21,45.60421371459961
2021-04-22,44.55641555786133
2021-04-23,45.704002380371094
2021-04-26,46.512306213378906
2021-04-27,46.24287033081055
2021-04-28,46.34265899658203
2021-04-29,46.28278732299805
2021-04-30,46.8216552734375
2021-05-03,46.472389221191406
2021-05-04,44.56639099121094
2021-05-05,45.105262756347656
2021-05-06,44.8358268737793
2021-05-07,46.01335525512695
2021-05-10,45.33477783203125
2021-05-11,44.42668533325195
2021-05-12,42.9398078918457
2021-05-13,43.87784194946289
2021-05-14,46.21293640136719
2021-05-17,46.65201187133789
2021-05-18,46.63205337524414
2021-05-19,46.04328918457031
2021-05-20,45.3148193359375
2021-05-21,45.115238189697266
2021-05-24,46.07322692871094
2021-05-25,46.57217788696289
2021-05-26,47.39046096801758
2021-05-27,47.94928741455078
2021-05-28,47.58006286621094
2021-06-01,47.60002136230469
2021-06-02,47.66987609863281
2021-06-03,46.0333137512207
2021-06-04,45.88362503051758
2021-06-07,45.98341751098633
2021-06-08,46.94140625
2021-06-09,46.42249298095703
2021-06-10,46.1829948425293
2021-06-11,46.40253448486328
2021-06-14,45.803794860839844
2021-06-15,45.434566497802734
2021-06-16,45.424591064453125
2021-06-17,44.47658157348633
2021-06-18,44.86576461791992
2021-06-21,45.674068450927734
2021-06-22,45.27490234375
2021-06-23,45.175113677978516
2021-06-24,44.81586837768555
2021-06-25,44.336875915527344
2021-06-28,43.02962112426758
2021-06-29,42.78014373779297
2021-06-30,43.16932678222656
2021-07-01,44.13729476928711
2021-07-02,44.057464599609375
2021-07-06,43.14937210083008
2021-07-07,42.450836181640625
2021-07-08,41.9818229675293
2021-07-09,42.83003616333008
2021-07-12,42.76018524169922
2021-07-13,41.24337387084961
2021-07-14,40.59473419189453
2021-07-15,41.263328552246094
2021-07-16,39.976036071777344
2021-07-19,38.47917938232422
2021-07-20,40.57477569580078
2021-07-21,41.52278518676758
2021-07-22,40.97393798828125
2021-07-23,40.32530212402344
2021-07-26,41.58265686035156
2021-07-27,40.8741455078125
2021-07-28,41.213436126708984
2021-07-29,41.14358139038086
2021-07-30,39.81637191772461
2021-08-02,39.367313385009766
2021-08-03,39.686641693115234
2021-08-04,38.269615173339844
2021-08-05,39.90618133544922
2021-08-06,40.23548889160156
2021-08-09,39.20764923095703
2021-08-10,40.37519454956055
2021-08-11,41.213436126708984
2021-08-12,40.44504928588867
2021-08-13,39.81637191772461
2021-08-16,39.84630584716797
2021-08-17,38.69871520996094
2021-08-18,38.568992614746094
2021-08-19,37.85049819946289
2021-08-20,38.04010009765625
2021-08-23,39.12781524658203
2021-08-24,40.44504928588867
2021-08-25,41.213436126708984
2021-08-26,40.684547424316406
2021-08-27,41.43297576904297
2021-08-30,39.82634735107422
2021-08-31,40.3552360534668
2021-09-01,40.31532287597656
2021-09-02,40.734439849853516
2021-09-03,40.1656379699707
2021-09-07,40.26542663574219
2021-09-08,39.56689453125
2021-09-09,41.003875732421875
2021-09-10,39.277503967285156
2021-09-13,40.09578323364258
2021-09-14,39.35733413696289
2021-09-15,39.556915283203125
2021-09-16,40.13570022583008
2021-09-17,40.02592849731445
2021-09-20,40.694522857666016
2021-09-21,40.27540588378906
2021-09-22,41.50282669067383
2021-09-23,42.500732421875
2021-09-24,43.438758850097656
2021-09-27,43.688236236572266
2021-09-28,43.34894943237305
2021-09-29,43.26911926269531
2021-09-30,42.52069091796875
2021-10-01,45.28488540649414
2021-10-04,44.86576461791992
2021-10-05,44.64622497558594
2021-10-06,43.927734375
2021-10-07,43.58844757080078
2021-10-08,43.28907775878906
2021-10-11,43.09947204589844
2021-10-12,43.4487419128418
2021-10-13,40.944000244140625
2021-10-14,41.1136474609375
2021-10-15,40.90408706665039
2021-10-18,40.924041748046875
2021-10-19,40.36521911621094
2021-10-20,40.21553039550781
2021-10-21,40.31532287597656
2021-10-22,39.656707763671875
2021-10-25,39.42718505859375
2021-10-26,39.626766204833984
2021-10-27,38.98810958862305
2021-10-28,39.06794357299805
2021-10-29,39.0479850769043
2021-11-01,40.33527755737305
2021-11-02,40.30534362792969
2021-11-03,41.153564453125
2021-11-04,40.90408706665039
2021-11-05,44.19717025756836
2021-11-08,44.55641555786133
2021-11-09,44.43666458129883
2021-11-10,43.61838150024414
2021-11-11,43.35892868041992
2021-11-12,42.131507873535156
2021-11-15,42.29117202758789
2021-11-16,40.9539794921875
2021-11-17,40.624671936035156
2021-11-18,40.03590774536133
2021-11-19,39.606807708740234
2021-11-22,39.686641693115234
2021-11-23,39.4471435546875
2021-11-24,39.606807708740234
2021-11-26,36.303749084472656
2021-11-29,36.16404342651367
2021-11-30,36.12412643432617
2021-12-01,33.459720611572266
2021-12-02,36.563201904296875
2021-12-03,35.90458679199219
2021-12-06,38.06005859375
2021-12-07,37.960269927978516
2021-12-08,38.79850769042969
2021-12-09,38.41930389404297
2021-12-10,38.0999755859375
2021-12-13,36.792720794677734
2021-12-14,36.45343017578125
2021-12-15,36.533267974853516
2021-12-16,35.7249641418457
2021-12-17,36.48337173461914
2021-12-20,36.293766021728516
2021-12-21,38.43926239013672
2021-12-22,39.0479850769043
2021-12-23,39.21762466430664
2021-12-27,38.91825485229492
2021-12-28,39.54693603515625
2021-12-29,39.077919006347656
2021-12-30,38.95817184448242
2021-12-31,38.99808883666992
2022-01-03,40.2055549621582
2022-01-04,40.50492477416992
2022-01-05,40.19557189941406
2022-01-06,40.02592849731445
2022-01-07,41.42299270629883
2022-01-10,40.54484176635742
2022-01-11,41.14358139038086
2022-01-12,40.52488327026367
2022-01-13,41.383079528808594
2022-01-14,40.22551345825195
2022-01-18,39.45712661743164
2022-01-19,38.73863220214844
2022-01-20,38.75859069824219
2022-01-21,37.78064727783203
2022-01-24,37.83053970336914
2022-01-25,38.63884353637695
2022-01-26,38.67875671386719
2022-01-27,38.259639739990234
2022-01-28,38.199764251708984
2022-01-31,39.606807708740234
2022-02-01,40.40513610839844
2022-02-02,40.4350700378418
2022-02-03,39.646724700927734
2022-02-04,39.76647186279297
2022-02-07,40.85418701171875
2022-02-08,42.52069091796875
2022-02-09,43.788028717041016
2022-02-10,43.807987213134766
2022-02-11,42.24127960205078
2022-02-14,41.88203048706055
2022-02-15,44.396751403808594
2022-02-16,44.316917419433594
2022-02-17,43.21922302246094
2022-02-18,42.750205993652344
2022-02-22,41.80219650268555
2022-02-23,40.10575866699219
2022-02-24,40.2454719543457
2022-02-25,41.45293426513672
2022-02-28,39.836326599121094
2022-03-01,37.56110763549805
2022-03-02,37.960269927978516
2022-03-03,36.48337173461914
2022-03-04,34.44764709472656
2022-03-07,30.046890258789062
2022-03-08,31.15456199645996
2022-03-09,32.69133377075195
2022-03-10,32.481773376464844
2022-03-11,32.00278091430664
2022-03-14,32.00278091430664
2022-03-15,34.78693389892578
2022-03-16,36.852596282958984
2022-03-17,37.07213592529297
2022-03-18,37.60102462768555
2022-03-21,36.01435470581055
2022-03-22,36.902488708496094
2022-03-23,36.14408493041992
2022-03-24,37.18190002441406
2022-03-25,37.83053970336914
2022-03-28,38.259639739990234
2022-03-29,39.43716812133789
2022-03-30,39.24756622314453
2022-03-31,39.487060546875
2022-04-01,39.22760772705078
2022-04-04,39.317420959472656
2022-04-05,38.94819259643555
2022-04-06,37.51121139526367
2022-04-07,37.05217742919922
2022-04-08,36.662994384765625
2022-04-11,38.12990951538086
2022-04-12,38.5390510559082
2022-04-13,40.93402099609375
2022-04-14,42.27121353149414
2022-04-18,42.04169845581055
2022-04-19,42.949790954589844
2022-04-20,43.4487419128418
2022-04-21,44.63624572753906
2022-04-22,43.59842300415039
2022-04-25,43.17930603027344
2022-04-26,41.81217956542969
2022-04-27,43.0196418762207
2022-04-28,44.23708724975586
2022-04-29,42.9398078918457
2022-05-02,42.580562591552734
2022-05-03,43.25913619995117
2022-05-04,43.758087158203125
2022-05-05,42.04169845581055
2022-05-06,40.9140625
2022-05-09,38.16982650756836
2022-05-10,38.59892654418945
2022-05-11,37.81058120727539
2022-05-12,36.5931396484375
2022-05-13,38.24966049194336
2022-05-16,38.08999252319336
2022-05-17,40.63465118408203
2022-05-18,39.22760772705078
2022-05-19,39.157752990722656
2022-05-20,38.55900955200195
2022-05-23,39.43716812133789
2022-05-24,37.14198684692383
2022-05-25,38.51909255981445
2022-05-26,40.744422912597656
2022-05-27,42.14148712158203
2022-05-31,41.60261535644531
2022-06-01,39.45712661743164
2022-06-02,39.90618133544922
2022-06-03,38.45922088623047
2022-06-06,38.91825485229492
2022-06-07,39.656707763671875
2022-06-08,38.139892578125
2022-06-09,36.6729736328125
2022-06-10,35.04638671875
2022-06-13,32.142486572265625
2022-06-14,31.314226150512695
2022-06-15,31.89301109313965
2022-06-16,29.51799964904785
2022-06-17,30.196575164794922
2022-06-21,29.987014770507812
2022-06-22,29.93712043762207
2022-06-23,29.4980411529541
2022-06-24,31.134605407714844
2022-06-27,30.376197814941406
2022-06-28,30.266427993774414
2022-06-29,29.57787322998047
2022-06-30,28.909278869628906
2022-07-01,29.458126068115234
2022-07-05,29.757497787475586
2022-07-06,29.46810531616211
2022-07-07,29.847309112548828
2022-07-08,29.65770721435547
2022-07-11,29.228609085083008
2022-07-12,31.02483558654785
2022-07-13,29.63774871826172
2022-07-14,29.707603454589844
2022-07-15,30.026931762695312
2022-07-18,31.074729919433594
2022-07-19,32.53166961669922
2022-07-20,32.78114318847656
2022-07-21,31.89301109313965
2022-07-22,31.284290313720703
2022-07-25,31.34416389465332
2022-07-26,30.57577896118164
2022-07-27,31.433975219726562
2022-07-28,31.63355827331543
2022-07-29,31.733346939086914
2022-08-01,32.162445068359375
2022-08-02,31.753305435180664
2022-08-03,33.1803092956543
2022-08-04,33.2601432800293
2022-08-05,32.87095642089844
2022-08-08,33.67926025390625
2022-08-09,33.1403923034668
2022-08-10,33.858882904052734
2022-08-11,33.88882064819336
2022-08-12,34.42768859863281
2022-08-15,34.926639556884766
2022-08-16,35.265926361083984
2022-08-17,34.46760559082031
2022-08-18,34.41770935058594
2022-08-19,33.1803092956543
2022-08-22,32.3121337890625
2022-08-23,32.80110168457031
2022-08-24,33.24018478393555
2022-08-25,33.918758392333984
2022-08-26,32.61150360107422
2022-08-29,31.96286392211914
2022-08-30,31.653514862060547
2022-08-31,31.0048770904541
2022-09-01,31.02483558654785
2022-09-02,30.875150680541992
2022-09-06,31.12462615966797
2022-09-07,32.162445068359375
2022-09-08,32.052677154541016
2022-09-09,32.59154510498047
2022-09-12,33.08052062988281
2022-09-13,31.673473358154297
2022-09-14,32.59154510498047
2022-09-15,33.210243225097656
2022-09-16,32.04269790649414
2022-09-19,32.87095642089844
2022-09-20,32.68135452270508
2022-09-21,31.094688415527344
2022-09-22,29.89720344543457
2022-09-23,28.95917510986328
2022-09-26,27.961271286010742
2022-09-27,28.440263748168945
2022-09-28,29.42818832397461
2022-09-29,28.380390167236328
2022-09-30,28.00118637084961
2022-10-03,28.200767517089844
2022-10-04,30.685548782348633
2022-10-05,30.456029891967773
2022-10-06,30.55582046508789
2022-10-07,29.328397750854492
2022-10-10,29.358335494995117
2022-10-11,28.779552459716797
2022-10-12,29.148775100708008
2022-10-13,30.316322326660156
2022-10-14,31.014856338500977
2022-10-17,31.06475067138672
2022-10-18,32.102569580078125
2022-10-19,32.451839447021484
2022-10-20,32.08261489868164
2022-10-21,32.511714935302734
2022-10-24,33.20026779174805
2022-10-25,33.828948974609375
2022-10-26,33.828948974609375
2022-10-27,34.01854705810547
2022-10-28,34.597328186035156
2022-10-31,33.858882904052734
2022-11-01,33.559513092041016
2022-11-02,31.9928035736084
2022-11-03,31.902990341186523
2022-11-04,32.69133377075195
2022-11-07,33.290077209472656
2022-11-08,33.519596099853516
2022-11-09,33.38986587524414
2022-11-10,35.41561508178711
2022-11-11,35.36571502685547
2022-11-14,34.617286682128906
2022-11-15,34.82685089111328
2022-11-16,34.048484802246094
2022-11-17,33.98861312866211
2022-11-18,34.39775085449219
2022-11-21,34.15825271606445
2022-11-22,34.15825271606445
2022-11-23,34.41770935058594
2022-11-25,35.02642822265625
2022-11-28,33.799007415771484
2022-11-29,34.53745651245117
2022-11-30,35.29586410522461
2022-12-01,35.305843353271484
2022-12-02,35.63515090942383
2022-12-05,35.71498489379883
2022-12-06,35.83473205566406
2022-12-07,34.2580451965332
2022-12-08,33.459720611572266
2022-12-09,33.72915267944336
2022-12-12,34.69712448120117
2022-12-13,33.310035705566406
2022-12-14,34.23808670043945
2022-12-15,33.1803092956543
2022-12-16,33.04060363769531
2022-12-19,32.85099792480469
2022-12-20,32.8310432434082
2022-12-21,33.59942626953125
2022-12-22,32.85099792480469
2022-12-23,33.09049606323242
2022-12-27,32.8310432434082
2022-12-28,31.922948837280273
2022-12-29,32.66139602661133
2022-12-30,32.7911262512207
2023-01-03,32.541648864746094
2023-01-04,34.31791687011719
2023-01-05,35.156158447265625
2023-01-06,35.9544792175293
2023-01-09,36.69293212890625
2023-01-10,38.010162353515625
2023-01-11,38.0999755859375
2023-01-12,39.516998291015625
2023-01-13,38.11993408203125
2023-01-17,38.179805755615234
2023-01-18,38.299556732177734
2023-01-19,38.269615173339844
2023-01-20,38.94819259643555
2023-01-23,38.99808883666992
2023-01-24,38.71867370605469
2023-01-25,39.297462463378906
2023-01-26,39.137794494628906
2023-01-27,38.64882278442383
2023-01-30,38.319515228271484
2023-01-31,39.018043518066406
2023-02-01,39.80638885498047
2023-02-02,39.81637191772461
2023-02-03,39.49704360961914
2023-02-06,39.556915283203125
2023-02-07,39.50701904296875
2023-02-08,39.35733413696289
2023-02-09,38.9282341003418
2023-02-10,38.08999252319336
2023-02-13,38.51909255981445
2023-02-14,39.018043518066406
2023-02-15,38.93821334838867
2023-02-16,38.199764251708984
2023-02-17,38.279598236083984
2023-02-21,37.02223587036133
2023-02-22,36.93242645263672
2023-02-23,37.45133590698242
2023-02-24,37.28169250488281
2023-02-27,37.76068878173828
2023-02-28,38.259639739990234
2023-03-01,38.429283142089844
2023-03-02,38.33946990966797
2023-03-03,38.76856994628906
2023-03-06,38.37938690185547
2023-03-07,38.98810958862305
2023-03-08,39.646724700927734
2023-03-09,38.40932846069336
2023-03-10,37.17192459106445
2023-03-13,35.60521697998047
2023-03-14,35.39565658569336
2023-03-15,33.16035079956055
2023-03-16,33.63934326171875
2023-03-17,32.89091491699219
2023-03-20,33.07053756713867
2023-03-21,33.818965911865234
2023-03-22,32.70131301879883
2023-03-23,32.072635650634766
2023-03-24,31.523788452148438
2023-03-27,32.06265640258789
2023-03-28,32.40194320678711
2023-03-29,33.250160217285156
2023-03-30,34.03850555419922
2023-03-31,34.846805572509766
2023-04-03,34.31791687011719
2023-04-04,33.84890365600586
2023-04-05,33.38986587524414
2023-04-06,33.619384765625
2023-04-10,33.898799896240234
2023-04-11,34.50752258300781
2023-04-12,33.669281005859375
2023-04-13,33.30005645751953
2023-04-14,33.69921875
2023-04-17,34.51749801635742
2023-04-18,35.285884857177734
2023-04-19,35.85469055175781
2023-04-20,34.5673942565918
2023-04-21,34.2580451965332
2023-04-24,34.048484802246094
2023-04-25,33.04060363769531
2023-04-26,32.68135452270508
2023-04-27,33.2601432800293
2023-04-28,34.23808670043945
2023-05-01,34.6472282409668
2023-05-02,34.45762252807617
2023-05-03,34.05846405029297
2023-05-04,33.01066589355469
2023-05-05,33.86886215209961
2023-05-08,34.128318786621094
2023-05-09,34.128318786621094
2023-05-10,33.72915267944336
2023-05-11,33.15037155151367
2023-05-12,33.16035079956055
2023-05-15,33.649322509765625
2023-05-16,33.74911117553711
2023-05-17,35.85469055175781
2023-05-18,35.81477355957031
2023-05-19,35.515403747558594
2023-05-22,35.38567352294922
2023-05-23,35.83473205566406
2023-05-24,34.856788635253906
2023-05-25,35.67506790161133
2023-05-26,35.81477355957031
2023-05-30,36.203956604003906
2023-05-31,36.25385284423828
2023-06-01,36.303749084472656
2023-06-02,36.93242645263672
2023-06-05,37.02223587036133
2023-06-06,37.56110763549805
2023-06-07,38.14986801147461
2023-06-08,39.02802658081055
2023-06-09,39.19766616821289
2023-06-12,40.11574172973633
2023-06-13,41.47289276123047
2023-06-14,42.10157012939453
2023-06-15,42.790122985839844
2023-06-16,42.700313568115234
2023-06-20,42.390960693359375
2023-06-21,42.700313568115234
2023-06-22,42.84999465942383
2023-06-23,42.770164489746094
2023-06-26,43.04957962036133
2023-06-27,45.9933967590332
2023-06-28,46.61209487915039
2023-06-29,46.21293640136719
2023-06-30,47.44035720825195
2023-07-03,47.859474182128906
2023-07-05,48.418304443359375
2023-07-06,47.230796813964844
2023-07-07,47.77964401245117
2023-07-10,48.358428955078125
2023-07-11,48.55801010131836
2023-07-12,47.8494987487793
2023-07-13,47.61000061035156
2023-07-14,46.4900016784668
2023-07-17,46.79999923706055
2023-07-18,48.369998931884766
2023-07-19,48.54999923706055
2023-07-20,48.689998626708984
2023-07-21,48.54999923706055
2023-07-24,47.47999954223633
2023-07-25,46.439998626708984
2023-07-26,46.43000030517578
2023-07-27,45.75
2023-07-28,45.720001220703125
2023-07-31,46.2599983215332
2023-08-01,45.400001525878906
2023-08-02,44.79999923706055
2023-08-03,44.189998626708984
2023-08-04,44.59000015258789
2023-08-07,45.2400016784668
2023-08-08,45.790000915527344
2023-08-09,45.029998779296875
2023-08-10,44.86000061035156
2023-08-11,44.16999816894531
2023-08-14,44.22999954223633
2023-08-15,43.02000045776367
2023-08-16,42.66999816894531
2023-08-17,41.779998779296875
2023-08-18,41.4900016784668
2023-08-21,41.7400016784668
2023-08-22,41.61000061035156
2023-08-23,42.20000076293945
2023-08-24,41.900001525878906
2023-08-25,41.70000076293945
2023-08-28,42.40999984741211
2023-08-29,43.77000045776367
2023-08-30,43.22999954223633
2023-08-31,42.880001068115234
2023-09-01,42.86000061035156
2023-09-05,41.7599983215332
2023-09-06,41.709999084472656
2023-09-07,41.130001068115234
2023-09-08,40.81999969482422
2023-09-11,40.84000015258789
2023-09-12,40.689998626708984
2023-09-13,39.54999923706055
2023-09-14,39.33000183105469
2023-09-15,39.900001525878906
2023-09-18,38.88999938964844
